"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R1HVXHHJSY1X7T",3,0,0,"N","Y"
"R1D03YLFWJ6TWL",5,0,0,"N","Y"
"R1DZB5MOJHFKNA",5,0,0,"N","Y"
"R3J8UB10TP6DNV",5,0,0,"N","Y"
"ROZ8DJUCEK6VU",4,1,2,"N","Y"
"R2A3EFI6VL3F8V",5,0,0,"N","Y"
"R3HT4D4E7QYNFO",5,2,5,"N","Y"
"R3BJ846H26KYN9",1,0,0,"N","Y"
"R1BELKUER8J1CH",5,0,0,"N","Y"
"R38UJ87RZJNAZ9",4,0,0,"N","Y"
"RTQF79T8GM46A",5,1,1,"N","Y"
"R3AIEF2WS8E1CE",4,1,1,"N","Y"
"R2ENV9NT1PLDY3",5,17,18,"N","Y"
"R39VHA6PI4OG9C",5,0,0,"N","Y"
"RI9UE34N296XW",4,0,0,"N","Y"
"R2YVA691N8ED5I",5,0,0,"N","Y"
"R17XJ1DIB99V81",5,0,0,"N","Y"
"R2Y0FM2N0NL0LX",4,0,0,"N","Y"
"R1VQHKHEMW0HK6",5,0,0,"N","Y"
"R2PJ3DGDDTZBWM",4,0,1,"N","Y"
"R14RWGA39BPR1L",5,0,1,"N","Y"
"R2PUF95DD7VXVW",5,0,0,"N","Y"
"R2115A1S9RL79V",5,1,1,"N","Y"
"RZNFUKGIYP2YG",1,0,0,"N","Y"
"R2G3D6KZJ9Y0PB",5,0,0,"N","Y"
"R1ZOCR2K1E8YCH",4,0,0,"N","Y"
"R199OGE5VQFBKS",5,0,0,"N","Y"
"R1JTJYSBRHMDO7",5,0,0,"N","Y"
"R2RSXZLZ6FQA73",1,0,0,"N","Y"
"R2758BJKF0J4H3",5,0,0,"N","Y"
"R3AL5VFCEHOCEH",5,0,0,"N","Y"
"RMH0OUOEMUDAS",5,0,0,"N","Y"
"R9BKE0YZ2QA6Y",5,0,0,"N","Y"
"R2Q3FR1N6US5PF",3,0,3,"N","Y"
"R3QZNT0S70YQRT",5,0,0,"N","Y"
"R1X291RDQS0UM2",5,1,1,"N","Y"
"R3I9F9X7W1IUDZ",3,1,2,"N","Y"
"R1HOQWZLJTTM0F",5,0,0,"N","Y"
"R2KI96M8SUDZ79",4,0,0,"N","Y"
"R3M615B2ZZ2GZ4",5,0,0,"N","Y"
"R1EQ52BZ5XR8BY",5,0,0,"N","Y"
"R305KWI3KUXZXL",1,0,1,"N","Y"
"RV2GBC9VUMET7",2,0,0,"N","N"
"R2J4WQJQEZETT",5,0,0,"N","Y"
"R2JHYATOP7VQ16",5,0,0,"N","Y"
"R2HILEWT2RFDHT",5,0,0,"N","Y"
"R2TGWX1BYPPSKB",5,0,0,"N","Y"
"R2T8423T9ZZZOU",1,0,0,"N","Y"
"R2RAJDDJMBDIX6",5,0,1,"N","Y"
"R5WMXA3XHX2I8",4,0,0,"N","Y"
"R1KTYXY8TYJNAY",5,0,0,"N","N"
"R12U20XHBFQ87P",5,1,1,"N","Y"
"R2GFFCA44JZVUZ",1,1,1,"N","Y"
"R1DZDFRH35RTUU",2,1,1,"N","Y"
"RKAWWYUDVRGU7",5,2,2,"N","Y"
"R2MVLLFXZFUIEE",4,0,0,"N","Y"
"R3FQE9KJB426AF",5,0,0,"N","Y"
"R8D8DZ7OVNPEB",2,0,0,"N","Y"
"R3OCV8FPPLBO5L",4,0,0,"N","N"
"RFAGY75Y516MI",5,0,0,"N","Y"
"R3EH49TEW3BOP0",5,0,0,"N","Y"
"R1C53FPKNQHXMF",5,0,0,"N","Y"
"R30G4THDW0X2O1",2,1,1,"N","N"
"R3LILEKHWYUP9P",4,0,0,"N","Y"
"R3811TXAFN05U9",5,0,0,"N","Y"
"RHTRSG4ED4Q85",5,0,0,"N","Y"
"R11GKQKGM2E609",5,0,0,"N","Y"
"R2JWSC2HAGUTPT",5,0,0,"N","Y"
"R1RMYE7HYW2I5E",5,1,1,"N","Y"
"R2GG58AJWI50IR",5,5,5,"N","Y"
"R1YWTUTMMF2TGV",5,0,0,"N","Y"
"R2MA1EEZIWVJH2",2,0,0,"N","N"
"R2CA84M8D9OR4J",4,0,0,"N","Y"
"R10CO0F7SUHVBC",5,0,0,"N","Y"
"RWYL2BD2P66LS",5,0,0,"N","Y"
"R239BQDZIUVKUT",5,0,0,"N","N"
"RZ81CDPCL9BPD",1,1,1,"N","Y"
"R38Y6V5UTCJ18K",2,0,0,"N","Y"
"RFRWJ64QYNUWH",5,1,1,"N","Y"
"R1DW97L062L6HT",5,0,0,"N","Y"
"R1JI13S4HE45GJ",5,0,0,"N","Y"
"R2X1BM1LQL7197",5,0,0,"N","Y"
"R5OA2FCOO5T04",5,1,1,"N","N"
"RTQOY4UDJU2Q",4,0,0,"N","Y"
"R15YVJFJL7UEOU",3,0,0,"N","Y"
"R3G1I59ZIQDY3E",5,0,0,"N","N"
"R3S6BG3KHCG9VY",5,3,3,"N","N"
"R1OOVME716R9SU",5,7,7,"N","Y"
"R17W73T7AD2KUF",4,0,0,"N","Y"
"R3B0VXWO9HZSIH",5,2,2,"N","Y"
"R1BSQVQDZM8N70",5,0,0,"N","Y"
"R3D7HJRWHCE2X5",5,0,0,"N","Y"
"R3LE1NVAK9EEHH",5,0,1,"N","Y"
"R3AU8O1U8IXTE1",5,0,0,"N","Y"
"RL7AE4HDHEMT7",5,1,1,"N","Y"
"RB5S6N42F4CLP",3,0,1,"N","Y"
"R3B406FGXG1O2T",5,0,0,"N","Y"
"R155AKST2ZP7MV",5,0,0,"N","Y"
"RIPURP7VM0BI",5,0,0,"N","Y"
"R3FCY02ZB31I4F",5,0,0,"N","N"
"R39UY18V2NE8MG",5,0,0,"N","Y"
"RS8HT4H7ZLOGH",5,0,0,"N","Y"
"R1AC5V95Z1P761",5,1,1,"N","N"
"RM592K54O1W57",4,0,0,"N","Y"
"R4U2EIMD80QWL",5,0,0,"N","Y"
"R1Y9Q0HHOXFPD0",4,0,0,"N","Y"
"RO3WCU055VPOD",4,4,5,"N","Y"
"R2IQNY3A8FSQIJ",2,0,0,"N","Y"
"R2N8ZOJNS288TV",4,0,0,"N","Y"
"RKHX7IPK6DGE6",5,0,0,"N","N"
"R1X1XN6UBV9YHE",5,0,0,"N","Y"
"R3VSJNY4UO1XH7",5,0,1,"N","N"
"R2BU0RIVSG39CF",5,1,2,"N","Y"
"RXJHXQD4H4KUI",5,0,0,"N","Y"
"R2ATD4ITEIM9D5",1,0,0,"N","Y"
"R19E75O8T5V6UX",4,0,0,"N","Y"
"R1ZS9WOE8D7TN8",5,1,1,"N","Y"
"R2XPWFI5ELCX4D",5,0,0,"N","Y"
"R1V76EFZFJ4KEJ",4,0,1,"N","Y"
"R3RU5SVVE9JMRA",5,0,0,"N","N"
"R24HC67DLDIAK9",5,0,0,"N","Y"
"RG17U94K9BAHX",3,0,0,"N","Y"
"R2QENX36WTG4R2",5,0,0,"N","Y"
"R1LKZQ56Z4EWXU",5,1,1,"N","Y"
"R2A7NJDJ6DT70Z",5,0,0,"N","N"
"R2K2WVCZ03S7QL",4,0,0,"N","N"
"R38T3SZLJ9Z06G",5,0,0,"N","Y"
"R1L43O1M0OIJYX",5,0,0,"N","Y"
"RWZ3ZIN7ED899",3,0,0,"N","Y"
"R28SYI979SUI31",5,7,7,"N","N"
"RGBTK1YOCOTOU",1,0,0,"N","Y"
"R1NSQW3BI8W7S1",5,4,5,"N","N"
"RQDHVB22Y5VBQ",5,0,0,"N","Y"
"R37HOW5KCNVWGX",5,0,0,"N","Y"
"R36QKT52IMKV9D",5,0,0,"N","N"
"R33K0VEB7UU5VA",5,0,0,"N","Y"
"RGVQ7AWYFMLWM",4,1,2,"N","Y"
"R248LQIJ55H009",5,1,2,"N","Y"
"R2APHXHB1L913R",5,0,0,"N","Y"
"R2GXR9TM1W8TJI",1,4,4,"N","Y"
"RTU4P70XNDATP",5,2,3,"N","Y"
"RFHS3QCX8P7PW",5,0,0,"N","Y"
"RVEW7BBFRDJA8",5,3,4,"N","N"
"RTMYEF53NFSGN",1,0,0,"N","N"
"R1EODVIXXX0LEJ",5,0,0,"N","Y"
"R3FAAZRC5Y9L38",5,0,0,"N","Y"
"RQM7YHS1QN6O0",3,0,1,"N","Y"
"R36AOQG9Q4V8Y2",5,0,2,"N","Y"
"R23V0UAARU2XS8",5,0,0,"N","N"
"RPU2OOFIDZN47",5,0,0,"N","N"
"R3UFK9TAWOZRJN",4,8,8,"N","Y"
"RIXY09KRY379D",5,0,0,"N","Y"
"R61DGWDGC2KFR",5,3,3,"N","Y"
"RLNX26KM66JMS",5,0,1,"N","N"
"R19BY852FJY06E",5,2,3,"N","Y"
"RLZOLEBZ8EI9I",3,0,0,"N","Y"
"R2F29VDEZDB406",2,0,0,"N","Y"
"R2TF96W9D6N3H6",4,0,0,"N","Y"
"R1IHF0UVMPJREA",5,0,0,"N","Y"
"RGEK5YN9U4OFK",4,0,1,"Y","N"
"RA8ORQXHDMPOC",5,1,1,"N","Y"
"R2Z2N0T33UH1S4",3,0,3,"N","Y"
"R1L6TEC554Z1TP",1,2,4,"N","Y"
"R1KEZ9S7VW81AN",4,2,3,"N","Y"
"R2BKRCYKEWNZSW",4,0,1,"N","Y"
"RKFW0DPKMS98A",5,0,0,"N","Y"
"R448IHD0QVH3O",4,0,1,"N","N"
"R37W8BAUQGEVJK",5,0,0,"N","Y"
"RG8G6TWOPTAAW",5,0,0,"N","Y"
"R3597IVNSQFRBB",1,0,0,"N","Y"
"R21HMKWPCKVA5R",5,0,0,"N","Y"
"R30LFS7QR7862A",4,0,0,"N","Y"
"RER8N8DOSLY9L",5,0,0,"N","Y"
"RL5DRI46MK1HH",5,0,0,"N","Y"
"R2U5VY38PFBN70",3,1,2,"N","N"
"R3EEZE44NDL39H",5,0,0,"N","Y"
"R276WYZC4AOK4D",5,0,0,"N","Y"
"R2VQJ5UN3M0U4F",4,1,1,"N","N"
"R1NXHEUWL2HTOD",3,0,0,"N","Y"
"R37A4Z9OJQNFXI",5,0,0,"N","Y"
"R2QXJQ72EBC9AW",5,0,0,"N","Y"
"R2KEH4ZM44PVNS",5,1,1,"N","Y"
"RXMK0Y2LCLGLJ",5,0,1,"N","N"
"RD27O7RG14GWF",5,0,0,"N","Y"
"RP6COYIOB9TIE",5,0,0,"N","Y"
"R2HPYLL7D9ABYV",5,0,0,"N","Y"
"RJQ5HCEXTGWIL",5,0,0,"N","Y"
"R3KJS9CTT2GYYO",5,0,0,"N","Y"
"R4QHTIRT2AFGL",5,0,1,"N","Y"
"RXEZE0ZDY4R6G",1,1,1,"N","Y"
"RVBC1H06OBQ4O",5,0,0,"N","Y"
"R1BV8IEJJPPMSQ",5,0,0,"N","Y"
"R21QAOVHGT0IAT",5,0,0,"N","Y"
"R1ASDOENT5ST9W",5,0,0,"N","Y"
"R2T6L4YAUT8U6U",5,0,0,"N","Y"
"R18I7OYZH3RIAT",5,0,0,"N","Y"
"R39KBL0B9Q3JLA",5,0,0,"N","Y"
"R1UPX06U0AYP1E",5,0,0,"N","Y"
"R150ILZBXBY8CH",5,0,1,"N","Y"
"R2NZYCF7WUAFFI",5,0,0,"N","Y"
"R2NDFYZ6ZQKE7X",4,0,0,"N","Y"
"RDH9BXUO9G3KA",5,0,0,"N","Y"
"R2GQFR9NHUF7FQ",5,0,0,"N","Y"
"R1R9L9CZF2LUP0",5,3,3,"N","Y"
"R1GEUR18ULRG5M",5,0,1,"N","Y"
"R3BFKYE1XL056X",5,0,0,"N","Y"
"R1L2DR4YHR29AD",5,0,1,"N","Y"
"RLT3TOIHIYL12",5,0,0,"N","Y"
"RPN7440XUWX6C",1,0,0,"N","Y"
"RS6B5Z9396SHM",5,0,0,"N","Y"
"R1JT6QN32Z1NUN",5,0,0,"N","Y"
"R38REDA0JWBC55",5,0,0,"N","N"
"R3ITW3SDL324UV",5,0,0,"N","Y"
"R2HEBFUO2RCNQ",5,3,3,"N","Y"
"R2NWLN6XM4MMEN",5,0,0,"N","Y"
"R39QE4FJRDTRPI",1,5,6,"N","Y"
"R2HXZYSKHMCL4R",5,2,2,"N","Y"
"R28NK3FA1XQPLH",5,0,0,"N","Y"
"RP2ANS7W0GPWY",5,0,0,"N","Y"
"RAXTULIDYVTZF",3,0,0,"N","Y"
"R3DT6JS8TPPPX8",1,0,2,"N","Y"
"R2024XBNX9OL1D",5,1,1,"N","Y"
"R1OJR4SL4XA86B",5,0,0,"N","Y"
"R2GSQVAUS7RR2J",5,0,1,"N","Y"
"RSBW5TMM9HTX7",3,16,18,"N","Y"
"R1560NPLAJGW32",4,0,2,"N","Y"
"R1YQECDBEMTZ1I",5,7,8,"N","N"
"R2Y1LGBLBV7L8A",3,4,4,"N","Y"
"R25AYYT2XP6WX5",5,1,2,"N","N"
"R3PAAIDBH9HZX5",5,0,0,"N","Y"
"RHJEIT67KJQDU",5,1,1,"N","Y"
"R3NT2LPPCRCXDJ",4,0,1,"N","N"
"R1LWEJXY1M8DHM",5,0,0,"N","Y"
"R18RGRQPSQWSAP",5,0,0,"N","Y"
"R1XK34VOJXW2YN",5,0,0,"N","Y"
"RWA23AN2TI9T8",2,0,2,"N","N"
"R2IRU5VJZ6XPFY",2,0,0,"N","Y"
"R39T1S503G7135",5,0,0,"N","Y"
"RUBQK2X19H4UM",5,0,0,"N","Y"
"R3N4TA6CYFIDJ8",5,0,0,"N","Y"
"R24BBATE1Z5HOG",2,3,4,"N","Y"
"R1UG5JH1KWNAPC",5,1,1,"N","Y"
"R3QD10SENGV8SZ",5,0,0,"N","Y"
"R3GZD152B28829",4,0,0,"N","Y"
"R1XWTZ6QIUVH6P",5,0,0,"N","Y"
"RRKO40AK9T0IF",4,1,1,"N","Y"
"R4DX8SEEBMNVY",5,1,1,"N","Y"
"R2OM4L00RN4N0Q",5,0,0,"N","Y"
"R2IELFM8B00Z7G",5,0,0,"N","Y"
"R9UHNAW2NJACF",5,3,5,"N","Y"
"R3VJZKKMFX5YRA",3,0,0,"N","Y"
"R22HHY4005TO4P",5,0,0,"N","Y"
"R3DJZO9N4RIC0I",5,0,0,"N","Y"
"R28OGGKYTFU4C2",4,1,1,"N","Y"
"RBAH5ITD8I3FP",5,0,0,"N","Y"
"R1HO65O7U5OZ3E",5,0,0,"N","Y"
"RIFDBYMBJM9Q7",3,0,0,"N","Y"
"R2ZIMNUC9E9QL8",5,0,0,"N","Y"
"R1068CFVZH98GY",1,0,0,"N","Y"
"R35L0RAROAPC5Y",5,0,0,"N","Y"
"REU1N0OB24UTS",4,0,1,"N","N"
"R2YVWM3BDDMGYY",5,0,1,"N","Y"
"RFL5DN0XOMM7J",4,1,1,"N","Y"
"R2HO7WUXU9X9HG",5,0,0,"N","Y"
"R1V1UKKEZHSNAZ",5,3,3,"N","Y"
"R3B4DA2MA3WOYW",4,0,0,"N","Y"
"R11EEV85X76ZLR",3,1,2,"N","Y"
"R2R8V9JI9ZWSQP",5,0,1,"N","Y"
"R10L8HQB7AAOJ5",5,0,0,"N","Y"
"R1SKKJ6Q006X05",4,0,0,"N","Y"
"R1X9ID8NCR4GGE",2,1,2,"N","N"
"R2BRDP4SVL12FW",4,1,1,"N","Y"
"R1L6R2L1DHN8CX",5,0,0,"N","Y"
"R1CMK2TMLZ2DE1",5,0,0,"N","Y"
"R1GN1JI0QIQD02",5,0,1,"N","Y"
"R6DHAQ78B2B8A",1,2,3,"N","Y"
"R2JT0MOKCU7B18",4,0,0,"N","Y"
"R1HTIOD7X9NXXB",5,0,0,"N","Y"
"RDRZXKHNH00T6",5,0,0,"N","Y"
"R17X00WJHUNPEV",5,1,1,"N","Y"
"R18T8GDRSB389Y",5,0,0,"N","Y"
"R186M2R7ZXQK0X",4,6,7,"N","N"
"RX4D22YSXEF4P",1,37,38,"N","Y"
"R174F7VT1NYZPL",5,2,2,"N","Y"
"R2SEY1NOCB0TF",5,2,2,"N","Y"
"R3H8WLRU8ZECD9",5,3,3,"N","N"
"R2IRYB4JM9OECD",5,0,0,"N","Y"
"R2K2SBBHQDWWV1",4,0,0,"N","Y"
"R3AA8DGTMIS3P0",5,0,0,"N","Y"
"R2SE94IDEZ8FQE",5,0,0,"N","Y"
"R3BLJ1WB1Z499X",5,2,2,"N","Y"
"R1CGNT7CBX16HA",5,0,0,"N","Y"
"R5K79FKHOGMYL",5,0,0,"N","Y"
"R359NS1J1S16K3",5,0,0,"N","Y"
"R3JTV14Y6TYLBS",4,0,0,"N","Y"
"R3MZ6J699YRTO8",3,0,0,"N","Y"
"R3OGNSKQWZL9NL",5,0,0,"N","Y"
"R37PS9SB16B79D",4,0,0,"N","Y"
"R1BHONOQBK9VIO",5,0,0,"N","Y"
"RDJYR14A7S2Z0",5,0,0,"N","Y"
"R13P3KC3LTV7XF",5,1,1,"N","N"
"R1WF5NYDX7CK0E",5,0,0,"N","Y"
"R2DSCMCYZHL4CM",3,0,0,"N","Y"
"R1GY65XSMBPH9Z",5,0,0,"N","Y"
"REWCVC4048TMJ",5,0,0,"N","Y"
"R36OYGMNKHWL4R",4,0,2,"N","Y"
"R17NMX2XB54O1",3,0,0,"N","Y"
"RHTQHI1BS4LDP",5,0,0,"N","Y"
"R2N08PACFWW30E",5,2,2,"N","N"
"RMNID3CE8LSRY",5,0,0,"N","Y"
"RRS2BR5TNVPDM",5,0,0,"N","Y"
"R2QHD6WLW278XM",1,0,2,"N","Y"
"R223D3D1INQA7N",5,0,0,"N","Y"
"RJ8ZCVEQG8RKQ",4,0,0,"N","Y"
"R3E9R4EVM77ETA",5,1,1,"N","Y"
"R3BJHDMF1EFF6N",5,0,0,"N","Y"
"RDORUONX2CPUM",1,0,0,"N","Y"
"R2XW8R1OGY7UXN",4,0,0,"N","Y"
"R3PEEP5HGYSZDA",5,0,0,"N","Y"
"R2WQQKR9KTPK4Z",5,0,0,"N","Y"
"RA83CFQNISH82",5,1,1,"N","Y"
"R2JLPC3MH6LFDN",1,0,0,"N","Y"
"R1C3FXUG6OF250",5,1,1,"N","Y"
"R2XY04AHSVLE9J",5,0,0,"N","Y"
"R3UM2PNK6ZN1P4",4,0,0,"N","Y"
"R2HS80HGEBPUT1",5,0,0,"N","Y"
"R37ZL50MFHX2L2",5,0,0,"N","Y"
"R27XTD0GWI3ZHM",5,0,0,"N","Y"
"R2JX0Z6F0DLUHF",5,0,0,"N","Y"
"RWNLB4CH06RRT",5,0,0,"N","Y"
"R2AV6S4VDJ1D4A",5,0,0,"N","Y"
"R1PHQ9592KQFGA",5,0,0,"N","Y"
"R1GUYS83TXPHB0",5,0,0,"N","Y"
"R2R63FSOTEWHN0",5,0,0,"N","Y"
"R421EKDWWANDH",5,0,0,"N","Y"
"R3H43J7NOFWNVT",5,0,0,"N","Y"
"R2XXOT336IBRZI",5,0,0,"N","N"
"RWMM384TOQ55M",5,0,0,"N","Y"
"R1N6TXJI1QGDZY",5,2,2,"N","Y"
"RH5W9PC8ZTNP3",1,0,4,"N","N"
"R3Q3F4N1E6AATR",4,0,1,"N","Y"
"R3M9H0X1VHNQVZ",5,1,1,"N","N"
"R2KW3KTOBSG7D1",5,0,2,"N","N"
"R1KO10G6JKGM8K",3,0,0,"N","Y"
"R2ZMMUYAPQWBPF",5,0,0,"N","Y"
"R34C25DO7Z89AV",5,0,0,"N","Y"
"R2X0SP3CSEGE4G",3,0,0,"N","Y"
"R2LM1IX9LYFF7E",5,0,0,"N","Y"
"R2VZNDFP520Y3G",3,1,1,"N","Y"
"R1GXG7MFYQ38HV",5,0,0,"N","Y"
"R1SRQSHFDM8RPS",3,0,0,"N","Y"
"RS7YBTPE1P0LE",5,0,0,"N","Y"
"R1BMH85R64S425",1,0,0,"N","Y"
"R3NEQCPAMC1B0F",4,0,0,"N","Y"
"RM29HX0PCPB78",5,0,0,"N","Y"
"R3FRHIROTC0ETB",3,0,0,"N","Y"
"R7EZDAEXL580J",5,0,0,"N","Y"
"R3T1D8KXUTGQ85",1,0,0,"N","Y"
"R2SOEXHZI518JI",4,2,3,"N","Y"
"RTNYAEOQYH94C",5,1,1,"N","Y"
"R3FVPQAHK0R8O1",5,0,0,"N","Y"
"R3FWNRV8QN7W4L",5,0,0,"N","Y"
"R1MESKI5XK08OC",5,2,3,"Y","N"
"R2NWWSSBF5PV4C",5,0,0,"N","Y"
"R3E9AWLD2GRI7Q",5,2,3,"N","Y"
"R1ZJB01N163LOO",5,0,0,"N","Y"
"R13KQQA5EAFYND",5,0,0,"N","Y"
"R1AHJOMPN63761",5,3,3,"N","N"
"R32OLHDXLDOJ18",5,0,0,"N","Y"
"R36JOX1AFADFCR",4,0,0,"N","Y"
"R1U1A7UUZ93TX5",4,0,1,"N","Y"
"R3SUAV857C9WV3",5,1,2,"N","Y"
"R1GH3GYMJFSQ4N",4,0,0,"N","Y"
"RP7GW9HN55Z5M",5,0,0,"N","N"
"RLOBMWMKCZ8EZ",5,0,0,"N","Y"
"R3BM1TSIU6VVH4",5,0,0,"N","Y"
"R3FTJ6EBYFNI67",3,1,4,"N","Y"
"R2YRAU51LSIDY9",2,0,0,"N","Y"
"RDVGDFKLEO2IB",5,0,0,"N","Y"
"RC5V17G7MUOH0",5,1,1,"N","Y"
"R3H1DSI1SQ0MDM",5,0,0,"N","Y"
"R357IHVBSA3XOU",5,7,8,"N","Y"
"R26N17N471S3FZ",4,0,0,"N","Y"
"R27Y9F6KNQ9NGH",1,0,0,"N","Y"
"R1ZB81ZGW7J72E",5,0,0,"N","Y"
"R1QJE5R4L9DH2",5,0,0,"N","Y"
"R3AB2Z9TSF3IUU",2,1,1,"N","Y"
"R3G1CYOL5YD5G",3,0,0,"N","N"
"R15GVGEM107RBV",5,0,0,"N","Y"
"R3R2KSC32DBI05",1,0,0,"N","Y"
"R1Q72K7TW6G3NJ",4,0,0,"N","Y"
"R1ZMFEYFS73H6E",2,0,0,"N","Y"
"RQRBCE4HUJ7S2",3,0,0,"N","Y"
"R2G7VRCFVF7H5T",4,0,0,"N","Y"
"R10VJ1RVTWBYRA",2,0,0,"N","Y"
"RPW2L3ARPBD2M",5,0,0,"N","Y"
"R346K47RPLVK3Q",5,0,0,"N","Y"
"R3UI47WDBWFP2F",3,0,0,"N","Y"
"RFW3S0TASCPCQ",5,0,0,"N","Y"
"R2RXNPUT1XCZGH",5,0,1,"N","Y"
"R1LIVJ9XZR3WRG",1,0,1,"N","Y"
"R28WAX3EW6BN3S",2,0,0,"N","Y"
"R34DR6WWI7QKNK",5,1,1,"N","N"
"R1H27WB2S72KO",4,0,0,"N","Y"
"R1FOTU11WROQW5",5,0,0,"N","Y"
"R1WEBBKYFLZ0TS",3,1,1,"N","Y"
"RMNKF9KNR1F5U",4,0,0,"N","Y"
"RWU7SUQC0K8HS",3,4,7,"N","Y"
"R1IRFJB9QKPCA3",5,1,1,"N","Y"
"R25ZFQ35EW7IXO",3,0,2,"N","Y"
"R2CT6F7FGVLX0X",1,2,2,"N","Y"
"R13MJJVCPWFAIF",1,0,1,"N","Y"
"R2J7BP75NDLTWF",5,0,0,"N","Y"
"R10J2OGOFL6RJ7",5,1,1,"N","Y"
"RY0H5KPI7Y7HK",1,1,1,"N","N"
"R1GOH1EDDD240F",4,0,0,"N","Y"
"R1TESIPSCALJYP",5,0,0,"N","Y"
"R2KGE7NC8HPY2Q",5,0,0,"N","Y"
"R3LFM05XCEHDZT",4,0,0,"N","Y"
"R1X72VZIWJHZVH",5,1,1,"N","Y"
"RMXSZ3O7AJ3RG",4,0,0,"N","Y"
"R392LZOOO34K2T",3,0,0,"N","Y"
"R3D6FMZCAZ64DO",5,0,0,"N","N"
"R1PMJ1GWEPEJOR",1,0,1,"N","Y"
"R1DMYGGB0Z2XRX",5,0,0,"N","Y"
"R1RBGRGYFZGNU0",5,0,0,"N","Y"
"R17QO7W92AO736",5,17,17,"N","Y"
"RZYS9K5KXTCZO",5,0,0,"N","Y"
"R1WMEQX5VIVM75",4,1,2,"N","Y"
"R2U8OV27WQQ9P1",5,0,0,"N","Y"
"R1KPY7ET45ZHWY",3,0,1,"N","Y"
"R2BY7YTBVXL540",5,0,0,"N","Y"
"R39BU4Q0BMH4X5",1,1,2,"N","Y"
"RLJIHNABRGPM",5,0,0,"N","Y"
"RJ2LH0472V75J",5,0,0,"N","Y"
"R1UXUCQ4YZVTCF",1,0,0,"N","Y"
"ROXZ0ORL6YMXE",4,1,1,"N","Y"
"R69PA1OGO5PAH",4,0,0,"N","Y"
"R2J371WDZKD5RE",2,0,1,"N","Y"
"R2E9VEUP0DNM3M",1,0,0,"N","Y"
"R11XZR950RNUBW",5,1,2,"N","Y"
"R3EV6ZPAGGBP1Y",5,0,0,"N","Y"
"R18ZQK2E4FO2L7",5,1,1,"N","Y"
"R3HZLIRZP8DIFQ",5,0,0,"N","Y"
"R18J75F7MC4DG8",1,0,0,"N","N"
"R19KNF00J4EWAJ",1,0,0,"N","Y"
"R3GB6B0UMSKP1",5,3,4,"N","Y"
"R29FC1Y62IO1RU",5,0,0,"N","Y"
"R1WQDTYRNN72CU",5,1,1,"N","Y"
"RXACV2NHEHS33",4,0,0,"N","Y"
"R3DMXVX84TC5LJ",5,0,0,"N","Y"
"R338HRSD96RM47",5,0,0,"N","Y"
"R38MJ08PB5CQDN",5,0,0,"N","Y"
"R3DQ08NMUU86C9",5,0,0,"N","Y"
"R1Z8NEZ5ISEB6D",5,3,3,"N","Y"
"RMLE4HIB34EKT",2,0,0,"N","Y"
"RQ09HGZS8ZQKA",5,0,0,"N","Y"
"R2MK603704DIL2",5,0,0,"N","Y"
"R1QTQX3II4MTKQ",3,4,5,"N","Y"
"R38KX8ZCG89AUG",5,0,0,"N","Y"
"R1QS6I4DCF6G4M",5,0,0,"N","Y"
"R1R11X389SF5WV",4,0,0,"N","Y"
"R1VOEWEZ9E4IKM",5,1,2,"N","Y"
"R3R2RFF5XJ1AQB",2,2,3,"N","Y"
"RSNG37PDC6R6T",5,0,0,"N","Y"
"R2IC9ZZF66OBC4",4,0,0,"N","Y"
"R1FPXX1BSLWGGA",5,1,2,"N","Y"
"R3LKNWUEFARP7L",4,2,4,"N","Y"
"RNI8E6AHLWY5C",5,2,2,"N","Y"
"R57T8KQ35YGUO",1,1,2,"N","N"
"RU6A59VLA5193",4,2,2,"N","Y"
"R2OLM4053LLVZN",5,0,0,"N","Y"
"R3U59875L5Y4RP",5,1,1,"N","Y"
"R2K9TSWQOH7L7Q",4,0,0,"N","Y"
"R35YFL11SLZY1",5,0,0,"N","Y"
"R4UDRO5KIHZZ1",4,0,0,"N","Y"
"R22L2U56A9UGSR",5,0,0,"N","Y"
"R3TDMGIF09J16D",4,0,0,"N","Y"
"R16IHX3AX3JS32",5,43,49,"N","Y"
"R15INS2S0VK443",5,0,0,"N","Y"
"R3FK8RMOHFYEB3",4,0,0,"N","N"
"R1RPOB0YYF4UI5",5,0,0,"N","Y"
"R2V54UDE8SZT0Q",4,0,0,"N","Y"
"R1P8UGBAJ5O0EN",4,0,0,"N","N"
"R297UIDMOQRXZ9",4,0,0,"N","Y"
"R2O0VG21BG8BQ2",5,1,1,"N","Y"
"R3DVZ8SG2LO80F",5,3,3,"N","Y"
"R1V6EV3PN2ZF4K",5,2,2,"N","N"
"RBKUABUDCVH2V",5,4,5,"N","Y"
"R1OOFJCW2OSIGV",4,1,1,"N","Y"
"R1R1PP7XQ9RC2U",5,1,1,"N","Y"
"R1P71HDCFFW4UV",4,0,1,"N","Y"
"R3R3M3NK2MEYE5",3,5,7,"N","N"
"R26XUX1CXK9M40",5,0,1,"N","Y"
"RJL5AXX4E9MNO",5,0,0,"N","Y"
"R2KDCPLI4ZA7VA",5,0,0,"N","N"
"R3FUQSJ294XT5O",4,0,0,"N","N"
"R2M0B5XPJHL0W0",5,0,0,"N","N"
"R394MLM7EPX47R",5,1,1,"N","Y"
